"OFFICIAL_GENE_SYMBOL","Original ID","Value","Gene Name","Species"
"LCP1","P13796","","lymphocyte cytosolic protein 1(LCP1)","Homo sapiens"
"LDAH","Q9H6V9","","lipid droplet associated hydrolase(LDAH)","Homo sapiens"
"LDHB","P07195","","lactate dehydrogenase B(LDHB)","Homo sapiens"
"LENG1","Q96BZ8","","leukocyte receptor cluster member 1(LENG1)","Homo sapiens"
"LGALS8","O00214","","galectin 8(LGALS8)","Homo sapiens"
"LIG3","P49916","","DNA ligase 3(LIG3)","Homo sapiens"
"LIMA1","Q9UHB6","","LIM domain and actin binding 1(LIMA1)","Homo sapiens"
"LMAN1","P49257","","lectin, mannose binding 1(LMAN1)","Homo sapiens"
"LMO7","Q8WWI1","","LIM domain 7(LMO7)","Homo sapiens"
"LOC102724159","Q15269","","periodic tryptophan protein 2 homolog(LOC102724159)","Homo sapiens"
"LOC128966627","Q9BTW9","","tubulin-specific chaperone D-like(LOC128966627)","Homo sapiens"
"LOC128966632","Q96Q15","","serine/threonine-protein kinase SMG1-like(LOC128966632)","Homo sapiens"
"LONP2","Q86WA8","","lon peptidase 2, peroxisomal(LONP2)","Homo sapiens"
"LPCAT3","Q6P1A2","","lysophosphatidylcholine acyltransferase 3(LPCAT3)","Homo sapiens"
"LRIG3","P49916","","leucine rich repeats and immunoglobulin like domains 3(LRIG3)","Homo sapiens"
"LRRC37A2","P46459","","leucine rich repeat containing 37 member A2(LRRC37A2)","Homo sapiens"
"LRRC40","Q9H9A6","","leucine rich repeat containing 40(LRRC40)","Homo sapiens"
"LRRC41","Q15345","","leucine rich repeat containing 41(LRRC41)","Homo sapiens"
"LRRC47","Q8N1G4","","leucine rich repeat containing 47(LRRC47)","Homo sapiens"
"LSM3","P62310","","LSM3 homolog, U6 small nuclear RNA and mRNA degradation associated(LSM3)","Homo sapiens"
"LSM6","P62312","","LSM6 homolog, U6 small nuclear RNA and mRNA degradation associated(LSM6)","Homo sapiens"
"LYPLAL1","Q5VWZ2","","lysophospholipase like 1(LYPLAL1)","Homo sapiens"
"LZIC","Q8WZA0","","leucine zipper and CTNNBIP1 domain containing(LZIC)","Homo sapiens"
"LZTFL1","Q9NQ48","","leucine zipper transcription factor like 1(LZTFL1)","Homo sapiens"
"MAP2K2","P36507","","mitogen-activated protein kinase kinase 2(MAP2K2)","Homo sapiens"
"MAP4","P27816","","microtubule associated protein 4(MAP4)","Homo sapiens"
"MAPK1","P28482","","mitogen-activated protein kinase 1(MAPK1)","Homo sapiens"
"MAPK14","Q16539","","mitogen-activated protein kinase 14(MAPK14)","Homo sapiens"
"MAPK3","P27361","","mitogen-activated protein kinase 3(MAPK3)","Homo sapiens"
"MAPKAPK3","Q16644","","MAPK activated protein kinase 3(MAPKAPK3)","Homo sapiens"
"MARCKS","P29966","","myristoylated alanine rich protein kinase C substrate(MARCKS)","Homo sapiens"
"MARCKSL1","P49006","","MARCKS like 1(MARCKSL1)","Homo sapiens"
"MAT1A","Q00266","","methionine adenosyltransferase 1A(MAT1A)","Homo sapiens"
"MAT2A","P31153","","methionine adenosyltransferase 2A(MAT2A)","Homo sapiens"
"MAVS","Q7Z434","","mitochondrial antiviral signaling protein(MAVS)","Homo sapiens"
"MBD2","Q9UBB5","","methyl-CpG binding domain protein 2(MBD2)","Homo sapiens"
"MBD3","O95983","","methyl-CpG binding domain protein 3(MBD3)","Homo sapiens"
"MBTD1","Q05BQ5","","mbt domain containing 1(MBTD1)","Homo sapiens"
"MCMBP","Q9BTE3","","minichromosome maintenance complex binding protein(MCMBP)","Homo sapiens"
"MDH2","P40926","","malate dehydrogenase 2(MDH2)","Homo sapiens"
"MECP2","P51608","","methyl-CpG binding protein 2(MECP2)","Homo sapiens"
"MED23","Q9ULK4","","mediator complex subunit 23(MED23)","Homo sapiens"
"MED4","Q9NPJ6","","mediator complex subunit 4(MED4)","Homo sapiens"
"METTL13","Q8N6R0","","methyltransferase 13, eEF1A N-terminus and K55(METTL13)","Homo sapiens"
"METTL3","Q86U44","","methyltransferase 3, N6-adenosine-methyltransferase complex catalytic subunit(METTL3)","Homo sapiens"
"MFF","Q9GZY8","","mitochondrial fission factor(MFF)","Homo sapiens"
"MFN2","O95140","","mitofusin 2(MFN2)","Homo sapiens"
"MGA","Q8IWI9","","MAX dimerization protein MGA(MGA)","Homo sapiens"
"MIPEP","Q99797","","mitochondrial intermediate peptidase(MIPEP)","Homo sapiens"
"MKI67","P46013","","marker of proliferation Ki-67(MKI67)","Homo sapiens"
"MLLT10","P55197","","MLLT10 histone lysine methyltransferase DOT1L cofactor(MLLT10)","Homo sapiens"
"MMGT1","Q8N4V1","","membrane magnesium transporter 1(MMGT1)","Homo sapiens"
"MOB1A","Q7L9L4,Q9H8S9","","MOB kinase activator 1A(MOB1A)","Homo sapiens"
"MOB1B","Q7L9L4","","MOB kinase activator 1B(MOB1B)","Homo sapiens"
"MOB4","Q9Y3A3","","MOB family member 4, phocein(MOB4)","Homo sapiens"
"MOCS3","O95396","","molybdenum cofactor synthesis 3(MOCS3)","Homo sapiens"
"MON1B","Q7L1V2","","MON1 homolog B, secretory trafficking associated(MON1B)","Homo sapiens"
"MORC2","Q9Y6X9","","MORC family CW-type zinc finger 2(MORC2)","Homo sapiens"
"MPLKIP","Q8TAP9","","M-phase specific PLK1 interacting protein(MPLKIP)","Homo sapiens"
"MPRIP","Q6WCQ1","","myosin phosphatase Rho interacting protein(MPRIP)","Homo sapiens"
"MRC1","P22897","","mannose receptor C-type 1(MRC1)","Homo sapiens"
"MRE11","P49959","","MRE11 homolog, double strand break repair nuclease(MRE11)","Homo sapiens"
"MRFAP1","Q9Y605","","Morf4 family associated protein 1(MRFAP1)","Homo sapiens"
"MRGBP","Q9NV56","","MRG domain binding protein(MRGBP)","Homo sapiens"
"MRM1","Q6IN84","","mitochondrial rRNA methyltransferase 1(MRM1)","Homo sapiens"
"MRPL12","P52815","","mitochondrial ribosomal protein L12(MRPL12)","Homo sapiens"
"MRPL13","Q9BYD1","","mitochondrial ribosomal protein L13(MRPL13)","Homo sapiens"
"MRPL19","P49406","","mitochondrial ribosomal protein L19(MRPL19)","Homo sapiens"
"MRPL47","Q9HD33","","mitochondrial ribosomal protein L47(MRPL47)","Homo sapiens"
"MRPL48","Q96GC5","","mitochondrial ribosomal protein L48(MRPL48)","Homo sapiens"
"MRPS10","P82664","","mitochondrial ribosomal protein S10(MRPS10)","Homo sapiens"
"MRPS18A","Q9NVS2","","mitochondrial ribosomal protein S18A(MRPS18A)","Homo sapiens"
"MRPS23","Q9Y3D9","","mitochondrial ribosomal protein S23(MRPS23)","Homo sapiens"
"MRTO4","Q9UKD2","","MRT4 homolog, ribosome maturation factor(MRTO4)","Homo sapiens"
"MSN","P26038","","moesin(MSN)","Homo sapiens"
"MT-ND4","P03905","","mitochondrially encoded NADH dehydrogenase 4(MT-ND4)","Homo sapiens"
"MT-ND5","P03915","","mitochondrially encoded NADH dehydrogenase 5(MT-ND5)","Homo sapiens"
"MTA1","Q13330","","metastasis associated 1(MTA1)","Homo sapiens"
"MTA2","O94776","","metastasis associated 1 family member 2(MTA2)","Homo sapiens"
"MTA3","Q9BTC8","","metastasis associated 1 family member 3(MTA3)","Homo sapiens"
"MTHFD1","P11586","","methylenetetrahydrofolate dehydrogenase, cyclohydrolase and formyltetrahydrofolate synthetase 1(MTHFD1)","Homo sapiens"
"MTMR14","Q8NCE2","","myotubularin related protein 14(MTMR14)","Homo sapiens"
"MTMR2","Q13614","","myotubularin related protein 2(MTMR2)","Homo sapiens"
"MTMR3","Q13615","","myotubularin related protein 3(MTMR3)","Homo sapiens"
"MTMR9","Q96QG7","","myotubularin related protein 9(MTMR9)","Homo sapiens"
"MTUS1","Q9ULD2","","microtubule associated scaffold protein 1(MTUS1)","Homo sapiens"
"MVP","Q14764","","major vault protein(MVP)","Homo sapiens"
"MYB","P10242","","MYB proto-oncogene, transcription factor(MYB)","Homo sapiens"
"MYBBP1A","Q9BQG0","","MYB binding protein 1a(MYBBP1A)","Homo sapiens"
"MYBL1","P10243","","MYB proto-oncogene like 1(MYBL1)","Homo sapiens"
"MYBL2","P10244","","MYB proto-oncogene like 2(MYBL2)","Homo sapiens"
"MYCBP","Q99417","","MYC binding protein(MYCBP)","Homo sapiens"
"MYH10","P35580","","myosin heavy chain 10(MYH10)","Homo sapiens"
"MYH11","P35749","","myosin heavy chain 11(MYH11)","Homo sapiens"
"MYH14","Q7Z406","","myosin heavy chain 14(MYH14)","Homo sapiens"
"MYH9","P35579","","myosin heavy chain 9(MYH9)","Homo sapiens"
"MYL12A","P19105","","myosin light chain 12A(MYL12A)","Homo sapiens"
"MYL12B","O14950","","myosin light chain 12B(MYL12B)","Homo sapiens"
"MYL6","P60660","","myosin light chain 6(MYL6)","Homo sapiens"
"MYL6B","P14649","","myosin light chain 6B(MYL6B)","Homo sapiens"
"MYL9","P24844","","myosin light chain 9(MYL9)","Homo sapiens"
"MYO18A","Q92614","","myosin XVIIIA(MYO18A)","Homo sapiens"
"MZT2A","Q6NZ67,Q6P582","","mitotic spindle organizing protein 2A(MZT2A)","Homo sapiens"
"MZT2B","Q6NZ67,Q6P582","","mitotic spindle organizing protein 2B(MZT2B)","Homo sapiens"
"NAA35","Q5VZE5","","N-alpha-acetyltransferase 35, NatC auxiliary subunit(NAA35)","Homo sapiens"
"NACC1","Q96RE7","","nucleus accumbens associated 1(NACC1)","Homo sapiens"
"NAE1","Q13564","","NEDD8 activating enzyme E1 subunit 1(NAE1)","Homo sapiens"
"NAGK","Q9UJ70","","N-acetylglucosamine kinase(NAGK)","Homo sapiens"
"NANP","Q8TBE9","","N-acetylneuraminic acid phosphatase(NANP)","Homo sapiens"
"NANS","Q9NR45","","N-acetylneuraminate synthase(NANS)","Homo sapiens"
"NAP1L1","P55209","","nucleosome assembly protein 1 like 1(NAP1L1)","Homo sapiens"
"NAP1L4","Q99733","","nucleosome assembly protein 1 like 4(NAP1L4)","Homo sapiens"
"NAPRT","Q6XQN6","","nicotinate phosphoribosyltransferase(NAPRT)","Homo sapiens"
"NASP","P49321","","nuclear autoantigenic sperm protein(NASP)","Homo sapiens"
"NAT10","Q9H0A0","","N-acetyltransferase 10(NAT10)","Homo sapiens"
"NAXE","Q8NCW5","","NAD(P)HX epimerase(NAXE)","Homo sapiens"
"NBAS","A2RRP1","","NBAS subunit of NRZ tethering complex(NBAS)","Homo sapiens"
"NBEA","Q8NFP9","","neurobeachin(NBEA)","Homo sapiens"
"NBN","O60934","","nibrin(NBN)","Homo sapiens"
"NCAPD3","P42695","","non-SMC condensin II complex subunit D3(NCAPD3)","Homo sapiens"
"NCAPG","Q9BPX3","","non-SMC condensin I complex subunit G(NCAPG)","Homo sapiens"
"NCAPG2","Q86XI2","","non-SMC condensin II complex subunit G2(NCAPG2)","Homo sapiens"
"NCAPH","Q15003","","non-SMC condensin I complex subunit H(NCAPH)","Homo sapiens"
"NCLN","Q969V3","","nicalin(NCLN)","Homo sapiens"
"NCOA3","Q9Y6Q9","","nuclear receptor coactivator 3(NCOA3)","Homo sapiens"
"NDST1","P52848","","N-deacetylase and N-sulfotransferase 1(NDST1)","Homo sapiens"
"NDUFA2","O43678","","NADH:ubiquinone oxidoreductase subunit A2(NDUFA2)","Homo sapiens"
"NDUFA8","P51970","","NADH:ubiquinone oxidoreductase subunit A8(NDUFA8)","Homo sapiens"
"NDUFAB1","O14561","","NADH:ubiquinone oxidoreductase subunit AB1(NDUFAB1)","Homo sapiens"
"NDUFB8","O95169","","NADH:ubiquinone oxidoreductase subunit B8(NDUFB8)","Homo sapiens"
"NDUFV1","P49821","","NADH:ubiquinone oxidoreductase core subunit V1(NDUFV1)","Homo sapiens"
"NDUFV2","P19404","","NADH:ubiquinone oxidoreductase core subunit V2(NDUFV2)","Homo sapiens"
"NEK1","Q96PY6","","NIMA related kinase 1(NEK1)","Homo sapiens"
"NEK6","Q9HC98","","NIMA related kinase 6(NEK6)","Homo sapiens"
"NEK7","Q8TDX7","","NIMA related kinase 7(NEK7)","Homo sapiens"
"NELFCD","Q8IXH7","","negative elongation factor complex member C/D(NELFCD)","Homo sapiens"
"NFATC2","Q13469","","nuclear factor of activated T cells 2(NFATC2)","Homo sapiens"
"NFATC3","Q12968","","nuclear factor of activated T cells 3(NFATC3)","Homo sapiens"
"NFKB1","P19838","","nuclear factor kappa B subunit 1(NFKB1)","Homo sapiens"
"NGDN","Q8NEJ9","","neuroguidin(NGDN)","Homo sapiens"
"NHERF2","Q15599","","NHERF family PDZ scaffold protein 2(NHERF2)","Homo sapiens"
"NHSL2","Q56UQ5","","NHS like 2(NHSL2)","Homo sapiens"
"NIBAN2","Q96TA1","","niban apoptosis regulator 2(NIBAN2)","Homo sapiens"
"NIFK","Q9BYG3","","nucleolar protein interacting with the FHA domain of MKI67(NIFK)","Homo sapiens"
"NIN","Q8N4C6","","ninein(NIN)","Homo sapiens"
"NIPBL","Q6KC79","","NIPBL cohesin loading factor(NIPBL)","Homo sapiens"
"NIPSNAP3A","Q9UFN0","","nipsnap homolog 3A(NIPSNAP3A)","Homo sapiens"
"NIT2","Q9NQR4","","nitrilase family member 2(NIT2)","Homo sapiens"
"NKRF","O15226","","NFKB repressing factor(NKRF)","Homo sapiens"
"NME1","P15531","","NME/NM23 nucleoside diphosphate kinase 1(NME1)","Homo sapiens"
"NME2","P22392","","NME/NM23 nucleoside diphosphate kinase 2(NME2)","Homo sapiens"
"NOC2L","Q9Y3T9","","NOC2 like nucleolar associated transcriptional repressor(NOC2L)","Homo sapiens"
"NOC3L","Q8WTT2","","NOC3 like DNA replication regulator(NOC3L)","Homo sapiens"
"NOC4L","Q9BVI4","","nucleolar complex associated 4 homolog(NOC4L)","Homo sapiens"
"NOL12","Q9UGY1","","nucleolar protein 12(NOL12)","Homo sapiens"
"NOL3","O60936","","nucleolar protein 3(NOL3)","Homo sapiens"
"NOL7","Q9UMY1","","nucleolar protein 7(NOL7)","Homo sapiens"
"NOL9","Q5SY16","","nucleolar protein 9(NOL9)","Homo sapiens"
"NOM1","Q5C9Z4","","nucleolar protein with MIF4G domain 1(NOM1)","Homo sapiens"
"NOP53","Q9NZM5","","NOP53 ribosome biogenesis factor(NOP53)","Homo sapiens"
"NOP9","Q86U38","","NOP9 nucleolar protein(NOP9)","Homo sapiens"
"NOTCH1","P46531","","notch receptor 1(NOTCH1)","Homo sapiens"
"NPEPPS","P55786","","aminopeptidase puromycin sensitive(NPEPPS)","Homo sapiens"
"NPHP4","O75161","","nephrocystin 4(NPHP4)","Homo sapiens"
"NPM1","P06748","","nucleophosmin 1(NPM1)","Homo sapiens"
"NPNT","Q6UXI9","","nephronectin(NPNT)","Homo sapiens"
"NRBP1","Q9UHY1","","nuclear receptor binding protein 1(NRBP1)","Homo sapiens"
"NSF","P46459","","N-ethylmaleimide sensitive factor, vesicle fusing ATPase(NSF)","Homo sapiens"
"NSFL1C","Q9UNZ2","","NSFL1 cofactor(NSFL1C)","Homo sapiens"
"NSUN2","Q08J23","","NOP2/Sun RNA methyltransferase 2(NSUN2)","Homo sapiens"
"NSUN5","Q96P11","","NOP2/Sun RNA methyltransferase 5(NSUN5)","Homo sapiens"
"NSUN5P2","Q63ZY6","","NSUN5 pseudogene 2(NSUN5P2)","Homo sapiens"
"NT5DC2","Q9H857","","5'-nucleotidase domain containing 2(NT5DC2)","Homo sapiens"
"NTAQ1","Q96HA8","","N-terminal glutamine amidase 1(NTAQ1)","Homo sapiens"
"NTHL1","P78549","","nth like DNA glycosylase 1(NTHL1)","Homo sapiens"
"NTMT1","Q9BV86","","N-terminal Xaa-Pro-Lys N-methyltransferase 1(NTMT1)","Homo sapiens"
"NTPCR","Q9BSD7","","nucleoside-triphosphatase, cancer-related(NTPCR)","Homo sapiens"
"NUBP2","Q9Y5Y2","","NUBP iron-sulfur cluster assembly factor 2, cytosolic(NUBP2)","Homo sapiens"
"NUCB1","Q02818","","nucleobindin 1(NUCB1)","Homo sapiens"
"NUDT16L1","Q9BRJ7","","nudix hydrolase 16 like 1(NUDT16L1)","Homo sapiens"
"NUDT5","Q9UKK9","","nudix hydrolase 5(NUDT5)","Homo sapiens"
"NUF2","Q9BZD4","","NUF2 component of NDC80 kinetochore complex(NUF2)","Homo sapiens"
"NUMB","P49757","","NUMB endocytic adaptor protein(NUMB)","Homo sapiens"
"NUP205","Q92621","","nucleoporin 205(NUP205)","Homo sapiens"
"NUP50","Q9UKX7","","nucleoporin 50(NUP50)","Homo sapiens"
"NUP93","Q8N1F7","","nucleoporin 93(NUP93)","Homo sapiens"
"NUSAP1","Q9BXS6","","nucleolar and spindle associated protein 1(NUSAP1)","Homo sapiens"
"OCIAD2","Q56VL3","","OCIA domain containing 2(OCIAD2)","Homo sapiens"
"OGDH","Q02218","","oxoglutarate dehydrogenase(OGDH)","Homo sapiens"
"OGDHL","Q9ULD0","","oxoglutarate dehydrogenase L(OGDHL)","Homo sapiens"
"ORC2","Q13416","","origin recognition complex subunit 2(ORC2)","Homo sapiens"
"ORC5","O43913","","origin recognition complex subunit 5(ORC5)","Homo sapiens"
"OSBPL11","Q9BXB4","","oxysterol binding protein like 11(OSBPL11)","Homo sapiens"
"OSBPL9","Q96SU4","","oxysterol binding protein like 9(OSBPL9)","Homo sapiens"
"OXSR1","O95747","","oxidative stress responsive kinase 1(OXSR1)","Homo sapiens"
"P3H1","Q32P28","","prolyl 3-hydroxylase 1(P3H1)","Homo sapiens"
"P4HB","P07237","","prolyl 4-hydroxylase subunit beta(P4HB)","Homo sapiens"
"PA2G4","Q9UQ80","","proliferation-associated 2G4(PA2G4)","Homo sapiens"
"PABPC1","P11940","","poly(A) binding protein cytoplasmic 1(PABPC1)","Homo sapiens"
"PABPC1L","Q4VXU2","","poly(A) binding protein cytoplasmic 1 like(PABPC1L)","Homo sapiens"
"PABPC5","Q96DU9","","poly(A) binding protein cytoplasmic 5(PABPC5)","Homo sapiens"
"PAICS","P22234","","phosphoribosylaminoimidazole carboxylase and phosphoribosylaminoimidazolesuccinocarboxamide synthase(PAICS)","Homo sapiens"
"PAIP1","Q9H074","","poly(A) binding protein interacting protein 1(PAIP1)","Homo sapiens"
"PAK1","Q13153","","p21 (RAC1) activated kinase 1(PAK1)","Homo sapiens"
"PAK2","Q13177","","p21 (RAC1) activated kinase 2(PAK2)","Homo sapiens"
"PAK3","O75914","","p21 (RAC1) activated kinase 3(PAK3)","Homo sapiens"
"PARK7","Q99497","","Parkinsonism associated deglycase(PARK7)","Homo sapiens"
"PARN","O95453","","poly(A)-specific ribonuclease(PARN)","Homo sapiens"
"PARP10","Q53GL7","","poly(ADP-ribose) polymerase family member 10(PARP10)","Homo sapiens"
"PARP16","Q8N5Y8","","poly(ADP-ribose) polymerase family member 16(PARP16)","Homo sapiens"
"PARP2","Q9UGN5","","poly(ADP-ribose) polymerase 2(PARP2)","Homo sapiens"
"PATJ","Q8NI35","","PATJ crumbs cell polarity complex component(PATJ)","Homo sapiens"
"PBRM1","Q86U86","","polybromo 1(PBRM1)","Homo sapiens"
"PCCB","P05166","","propionyl-CoA carboxylase subunit beta(PCCB)","Homo sapiens"
"PCIF1","Q9H4Z3","","phosphorylated CTD interacting factor 1(PCIF1)","Homo sapiens"
"PCK2","Q16822","","phosphoenolpyruvate carboxykinase 2, mitochondrial(PCK2)","Homo sapiens"
"PCMT1","P22061","","protein-L-isoaspartate (D-aspartate) O-methyltransferase(PCMT1)","Homo sapiens"
"PCNP","Q8WW12","","PEST proteolytic signal containing nuclear protein(PCNP)","Homo sapiens"
"PCYT2","Q99447","","phosphate cytidylyltransferase 2, ethanolamine(PCYT2)","Homo sapiens"
"PDCD10","Q9BUL8","","programmed cell death 10(PDCD10)","Homo sapiens"
"PDCD11","Q14690","","programmed cell death 11(PDCD11)","Homo sapiens"
"PDCD5","O14737","","programmed cell death 5(PDCD5)","Homo sapiens"
"PDE12","Q6L8Q7","","phosphodiesterase 12(PDE12)","Homo sapiens"
"PDIA3","P30101","","protein disulfide isomerase family A member 3(PDIA3)","Homo sapiens"
"PDIA4","P13667","","protein disulfide isomerase family A member 4(PDIA4)","Homo sapiens"
"PDIA6","Q15084","","protein disulfide isomerase family A member 6(PDIA6)","Homo sapiens"
"PDS5A","Q29RF7","","PDS5 cohesin associated factor A(PDS5A)","Homo sapiens"
"PELO","Q9BRX2","","pelota mRNA surveillance and ribosome rescue factor(PELO)","Homo sapiens"
"PEX1","O43933","","peroxisomal biogenesis factor 1(PEX1)","Homo sapiens"
"PEX14","O75381","","peroxisomal biogenesis factor 14(PEX14)","Homo sapiens"
"PFDN2","Q9UHV9","","prefoldin subunit 2(PFDN2)","Homo sapiens"
"PFDN5","Q99471","","prefoldin subunit 5(PFDN5)","Homo sapiens"
"PFDN6","O15212","","prefoldin subunit 6(PFDN6)","Homo sapiens"
"PFKP","Q01813","","phosphofructokinase, platelet(PFKP)","Homo sapiens"
"PFN2","P35080","","profilin 2(PFN2)","Homo sapiens"
"PGAM1","P18669","","phosphoglycerate mutase 1(PGAM1)","Homo sapiens"
"PGAM5","Q96HS1","","PGAM family member 5, mitochondrial serine/threonine protein phosphatase(PGAM5)","Homo sapiens"
"PGD","P52209","","phosphogluconate dehydrogenase(PGD)","Homo sapiens"
"PGM2L1","Q6PCE3","","phosphoglucomutase 2 like 1(PGM2L1)","Homo sapiens"
"PHAX","Q9H814","","phosphorylated adaptor for RNA export(PHAX)","Homo sapiens"
"PHB1","P35232","","prohibitin 1(PHB1)","Homo sapiens"
"PHC2","Q8IXK0","","polyhomeotic homolog 2(PHC2)","Homo sapiens"
"PHF2","O75151","","PHD finger protein 2(PHF2)","Homo sapiens"
"PHF6","Q8IWS0","","PHD finger protein 6(PHF6)","Homo sapiens"
"PHF8","Q9UPP1","","PHD finger protein 8(PHF8)","Homo sapiens"
"PHIP","Q8WWQ0","","pleckstrin homology domain interacting protein(PHIP)","Homo sapiens"
"PHKA2","P46019","","phosphorylase kinase regulatory subunit alpha 2(PHKA2)","Homo sapiens"
"PIGS","Q96S52","","phosphatidylinositol glycan anchor biosynthesis class S(PIGS)","Homo sapiens"
"PIH1D1","Q9NWS0","","PIH1 domain containing 1(PIH1D1)","Homo sapiens"
"PIK3AP1","Q6ZUJ8","","phosphoinositide-3-kinase adaptor protein 1(PIK3AP1)","Homo sapiens"
"PIK3C2B","O00750","","phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta(PIK3C2B)","Homo sapiens"
"PITPNA","Q00169","","phosphatidylinositol transfer protein alpha(PITPNA)","Homo sapiens"
"PKM","P14618","","pyruvate kinase M1/2(PKM)","Homo sapiens"
"PKP1","Q13835","","plakophilin 1(PKP1)","Homo sapiens"
"PLCG1","P19174","","phospholipase C gamma 1(PLCG1)","Homo sapiens"
"PLEKHA6","Q9Y2H5","","pleckstrin homology domain containing A6(PLEKHA6)","Homo sapiens"
"PLIN3","O60664","","perilipin 3(PLIN3)","Homo sapiens"
"PLPP2","O43688","","phospholipid phosphatase 2(PLPP2)","Homo sapiens"
"PLXDC2","Q6UX71","","plexin domain containing 2(PLXDC2)","Homo sapiens"
"PMM1","Q92871","","phosphomannomutase 1(PMM1)","Homo sapiens"
"PMVK","Q15126","","phosphomevalonate kinase(PMVK)","Homo sapiens"
"PNKP","Q96T60","","polynucleotide kinase 3'-phosphatase(PNKP)","Homo sapiens"
"PNO1","Q9NRX1","","partner of NOB1 homolog(PNO1)","Homo sapiens"
"POGZ","Q7Z3K3","","pogo transposable element derived with ZNF domain(POGZ)","Homo sapiens"
"POLA1","P09884","","DNA polymerase alpha 1, catalytic subunit(POLA1)","Homo sapiens"
"POLD3","Q15054","","DNA polymerase delta 3, accessory subunit(POLD3)","Homo sapiens"
"POLDIP2","Q9Y2S7","","DNA polymerase delta interacting protein 2(POLDIP2)","Homo sapiens"
"POLI","Q9UNA4","","DNA polymerase iota(POLI)","Homo sapiens"
"POLR1B","Q9H9Y6","","RNA polymerase I subunit B(POLR1B)","Homo sapiens"
"POLR1E","Q9GZS1","","RNA polymerase I subunit E(POLR1E)","Homo sapiens"
"POLR1G","O15446","","RNA polymerase I subunit G(POLR1G)","Homo sapiens"
"POLR2E","P19388","","RNA polymerase II, I and III subunit E(POLR2E)","Homo sapiens"
"POLR2H","P52434","","RNA polymerase II, I and III subunit H(POLR2H)","Homo sapiens"
"POLR3D","P05423","","RNA polymerase III subunit D(POLR3D)","Homo sapiens"
"POLRMT","O00411","","RNA polymerase mitochondrial(POLRMT)","Homo sapiens"
"POMP","Q9Y244","","proteasome maturation protein(POMP)","Homo sapiens"
"POP1","Q99575","","POP1 homolog, ribonuclease P/MRP subunit(POP1)","Homo sapiens"
"POTEE","Q6S8J3","","POTE ankyrin domain family member E(POTEE)","Homo sapiens"
"POTEF","A5A3E0","","POTE ankyrin domain family member F(POTEF)","Homo sapiens"
"POTEI","P0CG38","","POTE ankyrin domain family member I(POTEI)","Homo sapiens"
"POTEJ","P0CG39","","POTE ankyrin domain family member J(POTEJ)","Homo sapiens"
"PPA2","Q9H2U2","","inorganic pyrophosphatase 2(PPA2)","Homo sapiens"
"PPARGC1B","Q86YN6","","PPARG coactivator 1 beta(PPARGC1B)","Homo sapiens"
"PPIE","Q9UNP9","","peptidylprolyl isomerase E(PPIE)","Homo sapiens"
"PPIL2","Q13356","","peptidylprolyl isomerase like 2(PPIL2)","Homo sapiens"
"PPM1G","O15355","","protein phosphatase, Mg2+/Mn2+ dependent 1G(PPM1G)","Homo sapiens"
"PPP1CA","P62136","","protein phosphatase 1 catalytic subunit alpha(PPP1CA)","Homo sapiens"
"PPP1CB","P62140","","protein phosphatase 1 catalytic subunit beta(PPP1CB)","Homo sapiens"
"PPP1CC","P36873","","protein phosphatase 1 catalytic subunit gamma(PPP1CC)","Homo sapiens"
"PPP1R10","Q96QC0","","protein phosphatase 1 regulatory subunit 10(PPP1R10)","Homo sapiens"
"PPP1R13B","Q96KQ4","","protein phosphatase 1 regulatory subunit 13B(PPP1R13B)","Homo sapiens"
"PPP1R7","Q15435","","protein phosphatase 1 regulatory subunit 7(PPP1R7)","Homo sapiens"
"PPP2CA","P67775","","protein phosphatase 2 catalytic subunit alpha(PPP2CA)","Homo sapiens"
"PPP2CB","P62714","","protein phosphatase 2 catalytic subunit beta(PPP2CB)","Homo sapiens"
"PPP2R1A","P30153","","protein phosphatase 2 scaffold subunit Aalpha(PPP2R1A)","Homo sapiens"
"PPP2R1B","P30154","","protein phosphatase 2 scaffold subunit Abeta(PPP2R1B)","Homo sapiens"
"PPP2R3C","Q969Q6","","protein phosphatase 2 regulatory subunit B''gamma(PPP2R3C)","Homo sapiens"
"PPP2R5A","Q15172","","protein phosphatase 2 regulatory subunit B'alpha(PPP2R5A)","Homo sapiens"
"PPP2R5C","Q13362","","protein phosphatase 2 regulatory subunit B'gamma(PPP2R5C)","Homo sapiens"
"PPP2R5E","Q16537","","protein phosphatase 2 regulatory subunit B'epsilon(PPP2R5E)","Homo sapiens"
"PPP4R1","Q8TF05","","protein phosphatase 4 regulatory subunit 1(PPP4R1)","Homo sapiens"
"PPP4R3A","Q6IN85","","protein phosphatase 4 regulatory subunit 3A(PPP4R3A)","Homo sapiens"
"PPWD1","Q96BP3","","peptidylprolyl isomerase domain and WD repeat containing 1(PPWD1)","Homo sapiens"
"PQBP1","O60828","","polyglutamine binding protein 1(PQBP1)","Homo sapiens"
"PRCC","Q92733","","proline rich mitotic checkpoint control factor(PRCC)","Homo sapiens"
"PRDX3","P30048","","peroxiredoxin 3(PRDX3)","Homo sapiens"
"PRDX4","Q13162","","peroxiredoxin 4(PRDX4)","Homo sapiens"
"PRDX6","P30041","","peroxiredoxin 6(PRDX6)","Homo sapiens"
